Shi0_3477	यजुर्वेदमा चारवटा वेद मध्ये संस्कृतिलाई एक रचनाको रूपमा लिइन्छ
Shi0_3478	सम्पूर्ण विश्वमा छनौटको लागि योग्य छ
Shi0_3479	संस्कृति भनेको जीवन पूरा गर्नका लागि मूल्य विश्वास र प्रतिष्ठानहरूको संग्रह हो
Shi0_3480	सरल शब्दहरुमा संस्कृति सीधा मानव जीवनको मूल्यहरु संग सम्बन्धित छ
Shi0_3481	विभिन्न जातिका मानिसहरुमा बसे पछि पनि नेपाली संस्कृतिमा विविधतामा एकता छ
Shi0_3482	नेपाली संस्कृतिको आदर्श र मूल्यहरूले यसलाई संसारमा फरक सम्मान दिन्छ
Shi0_3483	नेपाली चित्रकला समृद्ध बनाउँदछ
Shi0_3484	केही प्रमुख विशेषताहरू तल दिइएका छन् 
Shi0_3485	आज पनि आफ्नो मूल रूप मा जीवित छ
Shi0_3486	निरन्तरता यसको मुख्य विशेषता हो
Shi0_3487	नेपालको सबैभन्दा पुरानो भए पनि यो अझै पनि आफ्नो मूल रूपमा जीवित छ
Shi0_3488	एकै साथ आधुनिकताका युगमा धेरै यस्तै प्रकारले चल्दै आएका छन्
Shi0_3489	धार्मिक परम्परा र रीतिथितिहरू हजारौं वर्ष पछि पनि छन्
Shi0_3490	धर्म र भेदमा मानिसहरुको अद्वितीय विश्वासले आज पनि नेपाली संस्कृतिको पहिचानलाई जोगाउँदै छ
Shi0_3491	नेपाली संस्कृतिको सबैभन्दा ठूलो विशेषता भनेको सहनशीलता र सहिष्णुता हो
Shi0_3492	पृथ्वीनारायण साहको पालामा बेलायती शासकहरू आएका थिए
Shi0_3493	आक्रमणकारीहरूले नेपालीहरूलाई अत्यन्त क्रूर व्यवहार गरे
Shi0_3494	उनीहरू असहनीय अपराधको सिकार भए
Shi0_3495	नेपालले शान्ति कायम गर्न थुप्रै आक्रमणकारीहरूको अत्याचार सहनुपर्यो
Shi0_3496	पारस्परिक प्रेम र भ्रातृत्व जोगाउनुपर्छ
Shi0_3497	एक अर्काप्रति प्रेम परोपकारिता सद्भाव र भलाइको भावना रहेको छ
Shi0_3498	यो सबैभन्दा महत्त्वपूर्ण विशेषता हो
Shi0_3499	विविधता मा एकता
Shi0_3500	विभिन्न जाति धर्म लिङग धर्म समुदाय आदि मानिसहरु नेपालमा बस्छन्
Shi0_3501	जीवन शैली बोली र खानामा धेरै विविधता छन् तर पनि सबै नेपालीहरु प्रेम संगै बस्छन्
Shi0_3502	त्यसैले विविधतामा एकता छ
Shi0_3503	नेपाली संस्कृतिको आधारभूत पहिचान हो
Shi0_3504	नेपाली संस्कृति अन्तर्गत नैतिक र मानव मूल्यमान्यतालाई प्राथमिकता दिइन्छ
Shi0_3505	जसमा विचारहरू बेहोरा आदर्शहरू दर्शन राजनीति धर्म आदि पर्छ
Shi0_3506	यसको विशेषता नेपालीहरूको संस्कार हो
Shi0_3507	जनतामा राष्ट्रिय एकताको भावना छ
Shi0_3508	जब पनि राष्ट्रमा कुनै संकट आएको छ
Shi0_3509	नेपालीहरूले यसको बिरूद्ध एकताबद्ध भएर लडेका छन
Shi0_3510	नेपाली संस्कृतिमा पाहुनाहरुलाई भगवानको रुपमा लिइन्छ
Shi0_3511	हाम्रो देशमा आएका पाहुनाहरुलाई एक विशेष तरिकाले स्वागत आदर सम्मान गरिन्छ
Shi0_3512	अर्कोतर्फ यदि कुनै शत्रु पनि पाहुनाको रूपमा आउँछ
Shi0_3513	प्रत्येक नेपालीले उसलाई स्वागत गर्नु आफ्नो कर्तव्य ठान्दछ
Shi0_3514	नेपाली संस्कृतिमा गुरुहरुको विशेष ठाउँ छ
Shi0_3515	प्राचीन कालदेखि नै गुरुहरूलाई परमेश्वरभन्दा उच्च सम्मान दिइन्छ
Shi0_3516	यो नै गुरु हो जसले मानिसलाई कर्तव्यको सही मार्गमा हिंड्न सक्षम तुल्याउँछ
Shi0_3517	उसलाई सम्पूर्ण विश्वको ज्ञान गराउँदछ
Shi0_3518	निष्कर्ष मानिसमा जे पनि गुणहरू निहित हुन्छन्
Shi0_3519	तिनीहरू उनको विरासतमा छन्
Shi0_3520	उसलाई एक सामाजिक र आदर्श मानव बनाउन मद्दत गर्दछ
Shi0_3521	यसको नैतिक मूल्य आदर्शहरू र सबै विशेषताहरूको कारण विश्वव्यापी रूपमा प्रसिद्ध छ
Shi0_3522	विश्वको सबैभन्दा धनी मानिसको उत्कृष्ट उदाहरण हो
Shi0_3523	जहाँ सबै मानिसहरू परिवारको रूपमा बस्छन्
Shi0_3524	हामीले हाम्रो संस्कृतिलाई जोगाउनु पर्छ
Shi0_3525	नेपाल हिमाल पहाड र तराईको विविधताले भरिएको सुन्दर बगैँचा हो
Shi0_3526	बगैँचामा रङ्गीबिरङ्गी फूलहरू रहे झैँ यहाँ धेरै जात जाति छन्
Shi0_3527	यहाँ रङ्गीबिरङ्गी चरा चुरुङ्गीहरूका मीठा गीत जस्तै धेरै किसिमका भाषा छन्
Shi0_3528	अनेकौँ मठ मन्दिर गुम्बा मस्जिद र गिर्जाघर छन्
Shi0_3529	यहाँ अनेकौँ चाडपर्व रीति रिवाज र प्रचलनहरू छन्
Shi0_3530	अनेकौँ मुहानबाट निस्केका पवित्र नदि
Shi0_3531	यहाँ अनेकौँ परम्परा र मान्यता छन्
Shi0_3532	नेपाल विभिन्न जातिहरूको संगम स्थल पनि हो
Shi0_3533	यसलाई विभिन्न जातका फुलको साझा फूलबारी पनि भनिन्छ
Shi0_3534	यहाँका समाजको जगमा फुल फुल्यो
Shi0_3535	नेपाली संस्कृति समाजको असल व्यवहार मान्यता र भावना एउटै स्वरूप हो
Shi0_3536	सयभित्र तमाम जात जाति भाषा भाषी र धर्मावलम्बीहरुका विचार र भवनका मिलेका छन्
Shi0_3537	रङ्गै रङ्गको सुन्दर सृष्टि इन्द्राणी हो
Shi0_3538	त्यसै गरी विविध जाति र परम्परा उपज नेपाली संस्कृति हो
Shi0_3539	इन्द्राणीका  हरेक रङ्गका अलगै परिचय र विशेषता हुन्छ
Shi0_3540	तर पनि तिनिहरूको समन्वित एकता हुन्छ
Shi0_3541	ती सबैलाई सजाउने नयाँ सिर्जना बनेको हुन्छ
Shi0_3542	नेपालमा अनेक जाति  तिनका भाषा र परम्परा छन्
Shi0_3543	ती सबैका साझा मान्यतासँगै बाचौं र हासौँ भन्ने हो
Shi0_3544	त्यसैले विविधता बीच सयथरी बाजाबाट पैदा हुने एउटा मनोहर तालसँग पनि तुलना गरिन्छ
Shi0_3545	जसरी सनही झुर्मा मादल ढोलक आदिबाट कुनै मनोरम तल निस्किन्छ
Shi0_3546	त्यसरी नै हामीबाट नेपाली संस्कृति जन्मन्छ
Shi0_3547	यो संस्कृति विकासको एउटै लक्ष्यमा लम्केको करोडौँ नेपालीको एकता अभियान हो
Shi0_3548	वास्तवमा नेपाली संस्कृति रङ्गीबिरङ्गी फूलहरूले भरिएको फूलबारीको सौन्दर्य हो
Shi0_3549	फूलबारीमा सयपत्री गुलाफ कमलबेली चमेली जाईजुही आदि हुन्छन्
Shi0_3550	फूलबारीलाई सयपत्रीले मात्र सुन्दर बनाएको होइन
Shi0_3551	चमेलीले मात्र चम्केको पनि होइन
Shi0_3552	त्यो फूलबारी सजाउन सबै किसिमका फुलको साझा सहयोग छ
Shi0_3553	त्यस्तै नेपाली संस्कृति सबै नेपालको समुन्नति चाहने साझा भावना हो
Shi0_3554	यो भावनाद्वारा पारस्परिक जिउँदको जन्ती र मार्दाको मलामी उखान सार्थक भएको छ
Shi0_3555	मैत्री करुणा र क्षमा मूल मन्त्र हुन्
Shi0_3556	हाम्रो समाजमा गाँस छोड्नुसाथ नछोड्नू उखान ज्यादै लोकप्रिय छ
Shi0_3557	हामी कसैलाई पराइ ठान्दैनौ
Shi0_3558	सबैलाई आफन्त नै ठान्छौ
Shi0_3559	हामी धर्मका नाममा कुनै झगडा गर्दैनौ
Shi0_3560	यहाँ मन्दिरले मस्जिदको रिस गर्दैन भने गुम्बाले गिर्जाघरलाई गाली गर्दैन
Shi0_3561	यहाँ  हिन्दू बौद्धिक मुस्लिम क्रिश्चियन जे भए पनि हामी आपसमा हातेमालो गर्दैनौ
Shi0_3562	यति मात्र होइन हामी पशु पन्छीमाथि दया र अपार माया पनि गर्छौं
Shi0_3563	हामी हाम्रो चाडपर्वमा काग कुकुर गाई गोरु आदिलाई सम्मान गर्छौं
Shi0_3564	हामी वृक्ष वनस्पतिलाई पनि उनीहरूको उपकार सम्झी श्रद्धा गर्छौं
Shi0_3565	हामी तुलसी वर पीपल आदिलाई पूजा गर्छौं
Shi0_3566	हामी सबैका चाडपर्वमा एक अर्कामा शुभकामना व्यक्त गर्छौं
Shi0_3567	हामी बद्ध पूर्णिमा तीज दशे तिहार छठ हर्षोल्लासका साथ मनाउँछौ
Shi0_3568	सबैले सबैको धर्मलाई सम्मान गर्छौं
Shi0_3569	नेपाली संस्कृतिमा केही विकृतिहरू पनि रहेको छ
Shi0_3570	अहिले नेपाली संस्कृति यस्ता कुप्रथाबाट मुक्त  हुँदै गएको छ
Shi0_3571	गरिब र असहायलाई हेप्ने नोकर बनाउने सामन्तवादी सोचबाट मुक्त भएको छैन
Shi0_3572	हाम्रो समाजमा राम्रो संस्कृतिलाई जोगाई राख्नुपर्छ
Shi0_3573	भुलेर पराइको संस्कृतिलाई आँखा चिम्लेर पचाउने केही छन्
Shi0_3574	यस्तो विकृतिबाट मुक्त पार्न नेपाली समाजमा जागरण पैदा गर्नुपर्छ
Shi0_3575	त्यसो भएमा नेपाली संस्कृति सदैव निर्मल र अनुकरणीय बन्ने छ
Shi0_3576	मानिसका शत्रु को हुन्
Shi0_3577	यदि मानिसको नियन्त्रणमा छैनन् भने मानिसका दशै वटा इन्द्रिय मानिसका शत्रु हुन्
Shi0_3578	इन्द्रियहरुलाई जित्नाले के हुन्छ
Shi0_3579	इन्द्रियहरुलाई जित्नाले आफ्ना सबै इन्द्रियहरु आफ्ना असल मित्र हुन्छन्
Shi0_3580	मानिसहरुमा दरिद्र को हुन्छ
Shi0_3581	जसले आफ्नो मनमा विभिन्न उच्च मनोकक्षा राख्छ मानिसहरुमा ऊ नै दरिद्र हुन्छ
Shi0_3582	जिउँदै मरेको भनेर कसलाई भनिन्छ
Shi0_3583	कुनै मेहनत र परिश्रम नगरी आफ्नो समय र जीवन बर्बाद गर्नेलाई जिउँदै मरेको भनेर भनिन्छ
Shi0_3584	कुनै बखतमा पनि गर्नु नहुने काम के हो
Shi0_3585	जस्तोसुकै परिस्थितिमा पनि गर्नु नहुने काम पाप हो
Shi0_3586	कुन कुरालाई सत्य मान्नुपर्छ
Shi0_3587	यदि प्राणीको हित हुन्छ भने त्यस कुरालाई सत्य मान्नुपर्छ
Shi0_3588	आमाले जस्तै मानिसलाई सुख दिने चिज के हो
Shi0_3589	विद्या नै यस्तो चिज हो जसले मानिसलाई आमाले जस्तै सुख दिन्छ
Shi0_3590	कुन कामलाई डराएर पर सार्नुपर्छ
Shi0_3591	लोकको बदनाम हुने कामलाई डराएर पर सार्नुपर्छ
Shi0_3592	चौधरी आफूले पढ्न नपाएको पछुतो मान्छ
Shi0_3593	गुमेको त्यो रहरलाई आफ्ना सन्तानमार्फत सम्बोधन गर्न चाहन्थे
Shi0_3594	तर आठ जनाको परिवारलाई वर्षमा छ महिना जेनतेन थेग्ने खेतीले धान्न गाह्रो थियो
Shi0_3595	स्थानीय एउटा सहकारीमा कार्यालय सहायकको जागिरले पनि धान्न गाह्रो थियो
Shi0_3596	दुई छोरा र दुई छोरीलाई सोचेजसरी पढाउन सम्भव थिएन
Shi0_3597	ज्येष्ठ नागरिक आमाबुबा रोगी श्रीमती र हुर्कंदै गरेका छोराछोरी
Shi0_3598	रोगी श्रीमती र हुर्कंदै गरेका छोराछोरीको भविष्यले एकातिर पिरोलिरहन्थ्यो
Shi0_3599	आफ्नो अस्थायी सानो जागिर अनि भएको थोरै जग्गामा वर्षभरि मिहिनेत गर्दा पनि खान नपुग्ने
Shi0_3600	चिन्ताले दिनैपिच्छे तनाव थप्थ्यो
Shi0_3601	उता आफ्नो गाउँ र छिमेकी जिल्ला नवलपरासीका गाउँतिर रोजगारी थियो
Shi0_3602	अधिकांश युवा भारत र अन्य मुलुकतिर वैदिशक रोजगारीमा गएको पनि जानकारी थियो
Shi0_3603	कति वैदेशिक रोजगारीका नाममा मानव तस्कर गर्ने गिरोहको चंगुलमा परे
Shi0_3604	भएको धेरथोर जग्गा पनि गुमाएका थिए
Shi0_3605	सहकारीबाटै सस्तो ब्याजमा ऋण लिएर वैदेशिक रोजगारीमा खाडी र मलेसिया गएका पनि थिए
Shi0_3606	उसो त गाउँकै कतिपय भूमिहीन मुसहर युवाहरु स्थानीय नेतामा रूपान्तरण भए
Shi0_3607	पूर्वजमिनदारले जागिर दिन्छु भनी ठगेर खाडी लगेर बिचल्ली पारी
Shi0_3608	ऋणको भारी बोकाएर फर्काएका घटनाहरूको पनि नहकुलको परिवार साक्षी थियो
Shi0_3609	यद्यपि यस्ता घटनाहरू घट्ने होइन कि बढ्दै छन्
Shi0_3610	अनि केही परिवारले आफ्ना सन्तानले पठाएको विप्रेषण सहकारीमा बचत गरे
Shi0_3611	उनलाई राम्ररी थाहा थियो
Shi0_3612	त्यति हुँदाहुँदै पनि गाउँघरमा सबैको दैनिकी चलेकै थियो
Shi0_3613	दिनप्रतिदिन झन्झन् कष्टकर हुँदै छ
Shi0_3614	नेपालका गाउँहरूमा सानै उमेरमा विवाह गरी घरमा काम गर्न लगाउँछन्
Shi0_3615	ज्यालाविहीन मजदुरका रूपमा बुहारी भित्र्याउने कुचलन हराइसकेको छैन
Shi0_3616	अझ तराईका कतिपय भेगमा त यो संस्कृतिकै रूपमा गढेको पाइन्छ
Shi0_3617	तराईका अन्य जिल्ला र खास गरी मधेश प्रदेश नै हाम्रो सान्दर्भिक उदाहरण हो
Shi0_3618	तर नहकुलको परिवार यस्ता कुचलनबाट अलग रहन सक्यो
Shi0_3619	मसँगको कुराकानीका क्रममा उनी आफ्ना बुबाबाट प्राप्त राजनीतिक चेत दिँदै थिए
Shi0_3620	यस्तो कुरीतिजन्य चरित्र बोकेको समाजमा नहकुल यस्ता एक पात्र थिए
Shi0_3621	छोरीका लागि पनि छोरासरह पारिवारिक वातावरण र अवसर उपलब्ध गराउँथे
Shi0_3622	उपलब्ध समान वितरणका सन्दर्भमा कहिल्यै हात कमाएनन्
Shi0_3623	उसो त त्यो गाउँमा नहकुलजस्ता अरू पनि औंलामा गन्न सकिने अभिभावकहरू थिए
Shi0_3624	जसले सन्तानलाई समानताको ओत दिई हुर्काएका थिए
Shi0_3625	परिवारलाई आर्थिक भारले थिच्दै जान्छ
Shi0_3626	आय आर्जन साँघुरिँदै जान्छ
Shi0_3627	राजनीतिक नाराकेन्द्रित समानताका फोस्रा कुरा औचित्य रहन्न
Shi0_3628	सिंहदरबारमा बसेर कोरिएका कानुनी दफाहरूको औचित्य रहन्न
Shi0_3629	नहकुलकी छोरीका स्कुले दौंतरीहरूको सीमापारि र वारि गाउँहरूमा विवाह भैसकेको थियो
Shi0_3630	नहकुललाई पनि किशोरी छोरीको विवाहका लागि आफन्त र छिमेकीबाट दबाब आइरहेको थियो
Shi0_3631	तर उनी आफ्नी छोरीको डाक्टर बन्ने सपनाको टेको बनी उभिइरहे
Shi0_3632	यस अर्थमा उनी अरूभन्दा फरक थिए
Shi0_3633	उनले मसँग कुराकानीका बेला राजनीतिक चेतको सन्दर्भ बारम्बार निकालिरहेका थिए
Shi0_3634	आर्थिक अभावका कारण कलिलै उमेरमा पढाइ छोड्नुपरे पनि उनी बुद्धिमान थिए
Shi0_3635	आफ्ना बुबाले पञ्चायतकालमै भूमिगत रूपमा जोडिदिएको किसान संगठन
Shi0_3636	संगतमा पछिसम्म रहिरहे र राजनीतिक चेतनाका कार्यक्रम र सामग्रीहरूलाई सकेसम्म पछ्याइरहे
Shi0_3637	यद्यपि मुलुकको राजनीतिक परिवर्तनले धेरै शृंखला पार गरे
Shi0_3638	सर्वसाधारणको अवस्थामा सकारात्मक परिवर्तन हुन नसकेकामा उनी आफैंलाई प्रश्न गर्थे
Shi0_3639	मुलुकमा कस्तो परिवर्तन भएछ कस्ता नेता छानिएछन्
Shi0_3640	सायद यस्तै राजनीतिक चेतका कारण र प्रश्नको चाङले होला उनी जापानतिर हान्निए
Shi0_3641	जसरी भए पनि आफ्ना सन्तानहरूको शिक्षार्जनलाई निरन्तरता दिने भन्दै जापानतिर गए
Shi0_3642	जग्गाका नाममा भएका केही गराहरू दमरोगी श्रीमतीको जिम्मा लगाएर भारततिर हान्निए
Shi0_3643	सन्तानको भविष्य खोज्न रोजगारीका लागि गए
Shi0_3644	सन्तानको सपना आफू र श्रीमतीलाई कस्तोसम्म थियो भन्ने लामो व्यथा सुनाउँदै थिए
Shi0_3645	सहकारीको घरपायक जागिर छोड्ने रहर होइन बाध्यता थियो
Shi0_3646	त्यो जागिरले ठूली छोरीको डाक्टरी र ठूलो छोराको होटल व्यवस्थापन पढ्ने सपना पूरा गर्दैनथ्यो सानाहरूको खर्च त अझै पनि सानो दायरामै थियो
Shi0_3647	दुई वर्ष सीमा परतिरको श्रमबजारमा मिहिनेत गर्दा
Shi0_3648	नहकुललाई लाग्यो भारतको एउटा कृषि फार्ममा दैनिक ज्यालादारी गरेर सपना पूरा हुन्छ
Shi0_3649	न उनको रोजीरोटीको गर्जो टर्छ न त छोराछोरीको सपना पूरा हुन्छ
Shi0_3650	उनी भन्दै थिए
Shi0_3651	भारतको आर्जनले त मेरा बुबाआमाको औषधि खर्च धान्न पनि हम्मेहम्मे परेको थियो
Shi0_3652	त्यसैले म सहकारीबाट कम ब्याजमा ऋण लिएर मलेसिया गएँ
Shi0_3653	मलेसिया जान सुरुमा उनीसँग वैदेशिक रोजगार व्यवसायीले ५ लाख मागेको रहेछ
Shi0_3654	उनको छोराछोरीले ५ लाख ऋणको लागि भएको जायजेथा पनि बन्धकी राख्ने भने
Shi0_3655	हो भने बरु हामी हाम्रो योजना बदल्न तयार छौं
Shi0_3656	तर दलालको ऋण नबोक्ने भनेपछि उनलाई विकल्प खोज्न कर लाग्यो
Shi0_3657	उनी मलेसिया र खाडी गएका परिवार र फर्केका श्रम आप्रवासीहरूसँग जानकारी लिन थाले
Shi0_3658	माध्यमिक तहमा पढ्दै गरेका छोराछोरी
Shi0_3659	नहकुललाई श्रम मन्त्रालय र सम्बन्धित निकायहरूमा बुझी सम्भावित ठगीबाट जोगिन सघाए
Shi0_3660	उनी मन्त्रालयबाट श्रम स्वीकृति लिएर नियमित प्रक्रियाबाट मलेसिया गए
Shi0_3661	आठ वर्ष एउटा कम्पनीमा काम गरेर कमाएको पैसा
Shi0_3662	ठूली छोरीलाई डाक्टरी र ठूलो छोरालाई होटल व्यवस्थापन पढाए
Shi0_3663	मलेसिया गएको एक जनाको आठ वर्षको कमाइले डाक्टरी महँगो पढाइ कसरी सम्भव भयो
Shi0_3664	होटल व्यवस्थापनजस्तो भन्ने मेरो प्रश्नमा उनी जवाफिँदै थिए
Shi0_3665	नेपालमा सम्भव नभएर भारत पठाएको
Shi0_3666	अनि प्रस्ट भयो
Shi0_3667	नहकुलले आर्जन गरेको विप्रेषण उनका सपनाका खातिर सबै भारततिरै सोझियो
Shi0_3668	श्रम आप्रवासनका अनेकौं भन्ज्याङ पार गरेका
Shi0_3669	मैले विप्रेषणको राष्ट्रिय अर्थतन्त्रमा के महत्त्व छ भनेर बताउनै परेन
Shi0_3670	उनी आफैं मन अमिलो पार्दै भन्दै थिए
Shi0_3671	हुन त मैले मलेसिया र भारतमा कमाएको पैसा नेपालमै ल्याएर केही गरेको भए राम्रो हुन्थ्यो
Shi0_3672	तर के गर्ने मेरा छोराछोरीको सपनाभन्दा ठूलो मलाई देशको विकास लागेन
Shi0_3673	त्यस्तो सपना जसले मेरो वर्तमान हाम्रो घरपरिवार मात्र होइन मेरा सन्तानको जिन्दगी नै उज्यालो बनायो
Shi0_3674	अब साना छोराछोरीलाई त तिनका दाजुदिदीले नै कमाएर पढाउँछौं भन्दै छन्
Shi0_3675	यसो भनिरहँदा उनका आँखा रसाइरहेका थिए
Shi0_3676	यो त खुसीको आँसु हो नि
Shi0_3677	हामी सबै परिवार सदस्य आज सँगै छौं
Shi0_3678	हामी खुसी छौं किनकि हाम्रा सपनाहरू पूरा भएका छन्
Shi0_3679	यो खुसी पुस्तौंपुस्तासम्म रहिरहनेछ
Shi0_3680	स्वाभाविक रूपमै भारतका सीमावर्ती कलेजहरूमा पढाइ खर्च नेपालका कलेजहरूमा भन्दा कम हुन्छ
Shi0_3681	यो सम्भव भएको हो भन्ने आधारहरू थुप्रै हुन् सक्लान्
Shi0_3682	तिनै आधारको धरातलमा उभिएर सचेत व्यक्ति पढाउँछौं भन्दै छन्
Shi0_3683	आफ्ना सन्तानका महत्त्वाकांक्षी योजनासहित अघि बढे
Shi0_3684	हाम्रो उच्च शिक्षा निजीकरणका नाममा बजारिया दलालहरूको कब्जामा छ
Shi0_3685	त्यति मात्र होइन सरकारी कलेजहरूमा भर्ना हुन करिब आधा करोड रुपैयाँ तिरे
Shi0_3686	अध्ययन सकिने सुनिश्चितता छैन
Shi0_3687	दशक लगाएर अध्ययन सकेपछि रोजगारीको चुनौतीको आफ्नै जटिलता पनि छँदै छ
Shi0_3688	अनि यो नियति मैले अनुसन्धानका क्रममा थुप्रै यस्ता श्रम आप्रवासी भेटेकी छु
Shi0_3689	जसले आफ्ना सन्तानहरूको उचित शिक्षाका लागि
Shi0_3690	मध्यपूर्व मलेसिया र अन्य गन्तव्य मुलुकबाट आर्जन गर्छन्
Shi0_3691	विप्रेषण भारतीय बजारमा बुझाउने गर्छन्
Shi0_3692	भारतमै श्रमिक भएर आर्जन गरेको विप्रेषण पनि नेपाल नल्याई उतै बुझाउने गर्छन्
Shi0_3693	परिवारको दैनिक रोजीरोटीपछिको सबैभन्दा महत्त्वपूर्ण खर्च तिनका सन्तानहरूको शिक्षामा हुन्छ
Shi0_3694	आफैंमा महत्त्वपूर्ण छ
Shi0_3695	संविधानमा शिक्षा मौलिक अधिकार भनेर लिपिबद्ध गरे
Shi0_3696	राज्यका योजना र राजनीतिक पार्टीहरूका घोषणापत्रमा जेसुकै तथ्यांक समावेश गरे पनि
Shi0_3697	राष्ट्रियअन्तर्राष्ट्रिय मञ्चहरूमा जे बोले पनि शिक्षाको सम्पूर्ण दायित्व अभिभावकमै गएर थुप्रिने हो
Shi0_3698	राज्यले त फगत नाफामुखी बजारद्वारा बेलगाम व्यापार गर्ने हो
Shi0_3699	अनि कसरी हुन्छ मौलिक अधिकारका सन्दर्भमा सामाजिक न्याय
Shi0_3700	अनि कसरी सम्भव हुन्छ सर्वसाधारण नागरिकका सन्तानहरूले नेपालको शैक्षिक मिसिन
Shi0_3701	वैदेशिक रोजगारीको उतारचढावको लामो शृंखला बुझ्ने जोकोहीलाई पनि लाग्न सक्छ
Shi0_3702	उनी दलालबाट ठगिनबाट त जोगिए
Shi0_3703	छोराछोरीको शिक्षाका लागि देखेको सपना पनि पूरा गर्ने प्रयास गरे
Shi0_3704	उनको पसिनाको मूल्यलाई नेपाली अर्थतन्त्रले समेट्न सकेन
Shi0_3705	गहिरो विभेदले पुरिएको हाम्रो समाज
Shi0_3706	सर्वसाधारणका दैनिक समस्यासँग नजोडी सैद्धान्तिक रूपमा कोरिएका तथ्यांकहरू
Shi0_3707	हाम्रा नीतिनिर्माताहरू यो वास्तविकता बुझ्न त सक्दैनन्
Shi0_3708	आप्रवासी श्रमिकले थेगेको नेपालको अर्थतन्त्रको मौसमी तरलता
Shi0_3709	त्यसको भित्री पक्ष बुझ्नु जरुरी छ
Shi0_3710	एकचौथाइ जीडीपी विप्रेषणले थेगेको
Shi0_3711	यो विश्लेषण गर्नलाई राष्ट्रिय योजना आयोग र नेपाल राष्ट्र बैंकले लिपिबद्ध गरेजति सहज छैन
Shi0_3712	हामीसँग भारत श्रम गर्न जाने र तिनले आर्जन गरेर स्वदेश पठाउने विप्रेषणको हिसाब गर्ने यन्त्र छैन
Shi0_3713	श्रम गर्न जाने श्रमिकहरूलाई हाम्रो राज्यले चिन्दैन
Shi0_3714	त्यति मात्र होइन उता राज्य चलाउनेहरू खर्च गरे भनेर तिनैलाई दोष लगाउँछन्
Shi0_3715	अनि विडम्बना नै भन्नुपर्छ विदेशी दाता गुहारी उत्पादक क्षेत्र के हो र के होइन भन्ने सिकाउँछन्
Shi0_3716	श्रमको ज्ञान सीप स्रोत र दक्षतालाई एकीकृत रूपमा परिचालन गर्ने नीति नहुनु
Shi0_3717	यी सब टुक्रे बुझाइको एउटा कारक हो
Shi0_3718	दीर्घकालीन योजना र राष्ट्रिय सपना नभई
Shi0_3719	हामीले गणितीय हिसाब राष्ट्र बैंकको आवधिक प्रक्षेपणबाट बुझेर
Shi0_3720	आर्थिक सामाजिक र सांस्कृतिक विप्रेषण
Shi0_3721	राष्ट्रिय पुँजीका रूपमा मुलुकको समग्र विकासमा जोड्न सकिन्छ
Shi0_3722	राज्यले नचिनेका नेपाली श्रम आप्रवासीहरू
Shi0_3723	श्रम बजारबाट आर्जित गरेको ठूलो हिस्सा
Shi0_3724	दैनिक व्यवहारका खाद्यान्न र उपभोग्य वस्तु शिक्षा र स्वास्थ्य खर्चस्वरूप उतै फर्कने
Shi0_3725	स्थितिलाई सम्बोधन गर्न सकिन्छ
Shi0_3726	केही वर्षको अन्तरालमा मैले केही महिनाअगाडि अनुसन्धानकै क्रममा भेट्दा
Shi0_3727	उनकी छोरी डाक्टर भैसकेकी थिइन्
Shi0_3728	छोरा होटल व्यवस्थापनमा स्नातकको अन्तिम नतिजा पर्खेर बसेका थिए
Shi0_3729	अनि दुवै जना सीमापारि नै रोजगारीमा पनि आबद्ध भई
Shi0_3730	भाइबहिनीको अध्ययनमा आफ्ना बुबालाई सघाउन थालेका भेटिए
Shi0_3731	उनीहरूका कुरा सुन्दा लाग्थ्यो उनीहरूको आफ्नो राज्य छैन
Shi0_3732	सीप र ज्ञान पोख्ने आफ्नो श्रम बजार छैन
Shi0_3733	अनि उनीहरूको आर्जनले स्वदेशको अर्थतन्त्रमा के अर्थ राख्छ भन्ने चासो पनि छैन
Shi0_3734	चासो छ त केवल अब कसरी श्रम बजारमा अझ भरपर्दो रोजगारी खोज्ने
Shi0_3735	आधार कार्ड लिने र विशेषज्ञता हासिल गर्न
Shi0_3736	थप अध्ययनका लागि प्राज्ञिक प्रतिस्पर्धाका लागि तयारी गर्ने
Shi0_3737	उपल्लो वर्गका भनिएकाहरूको जस्तो उच्च शिक्षा अध्ययन गर्न पश्चिमा मुलुक जाने
Shi0_3738	उनीहरूको न आर्थिक हैसियत थियो न विदेशमा पलायन हुने सपना नै
Shi0_3739	उनीहरूका लागि शैक्षिक र रोजगारीको गन्तव्य मात्र थियो
Shi0_3740	किनकि उनीहरूको भोगाइमा नेपालमा ती दुइटै पाउनु लगभग असम्भव थियो
Shi0_3741	राजनीतिक रूपमा र एउटा नागरिकको आफ्नो राज्यसँगको दायित्वहरू त होलान्
Shi0_3742	सम्बन्धका हिसाबले उसको आफ्नो समाज राज्य र तिनका विविध आयामप्रतिका दायित्वहरू त होलान्
Shi0_3743	नागरिकको कानुनी परिभाषा र मताधिकारले कुनै अर्थ नराख्ने
Shi0_3744	आम नियति त भर्खर सकिएको निर्वाचनका दिन त्रिभुवन विमानस्थलमा देखिएको पनि पुष्टि गर्छ
Shi0_3745	दुई साताभन्दा बढी चलेको राष्ट्रसंघीय जलवायु सम्मेलन कोप २७ ले एउटा इतिहास रचेको छ
